,Stock,Price,Volume,5EMA,20EMA,50EMA,100EMA,200EMA,RSI,compare
406,SITHAI,1.4700000286102295,11845100.0,1.4923341117623905,1.494326384252965,1.245894954802162,0.9380153684153667,0.752076975450155,52.42,True
407,SKR,10.0,638900.0,10.073950806914882,10.003162785976375,9.260819694890037,8.356777292852795,7.217534577013579,63.13,True
410,SMIT,4.300000190734863,477600.0,4.3541850630281385,4.460674090879754,4.480544902168544,4.2664488893509125,3.9004610419497796,34.38,True
413,SMT,6.800000190734863,5954900.0,6.753524660738661,6.856997459553669,5.817942100650694,5.057305764360846,3.9423027770704313,54.48,True
414,SNC,14.199999809265137,75500.0,14.185355490252238,14.397463445879238,14.3167709321636,13.783451383659791,12.280357414550767,45.78,True
415,SNP,13.899999618530273,7700.0,14.102851220610138,14.622766108236762,13.5742368116233,13.840798189125916,12.437580374704044,43.32,True
425,SPRC,8.949999809265137,12262700.0,8.915006092042134,9.321430078487753,9.760371891464048,9.409532761102469,8.039177895207265,39.84,True
426,SPVI,6.300000190734863,1469300.0,6.437642399958748,6.488487178955915,6.579413237124374,5.707702868369894,4.17061662869032,45.36,True
427,SQ,2.5399999618530273,982100.0,2.4844145365654287,2.593320559224808,2.668785416334146,2.321045020919012,1.98223904774063,47.24,True
429,SRICHA,21.299999237060547,914100.0,21.182171959789418,21.358822253070354,18.386122901892474,16.377096559209278,13.000511204723361,53.31,True
432,SSSC,2.680000066757202,319200.0,2.6547595463042213,2.7239274055531233,2.9111095847739126,2.7317261601548872,2.348428558965953,40.96,True
434,STA,37.75,12374900.0,38.46526369471609,39.15956632032792,42.94386535189469,45.30941862133802,34.88791899798566,40.29,True
436,STAR,3.180000066757202,122800.0,3.3366420813244027,3.481614194253265,2.6449559842826402,2.330470354920831,2.190292983446732,45.91,True
439,STPI,4.5,2127700.0,4.525684071366213,4.694886564415945,4.519328839572316,4.1216958142867925,3.7905195186343423,45.7,True
440,SUC,34.75,24900.0,34.97148731906215,36.033451425857116,36.13306472869643,35.422037673118936,34.43556258998358,33.57,True
442,SUSCO,3.0799999237060547,386500.0,3.1163202691020535,3.1758162258396894,3.2375603132198174,3.1964659688770074,2.948556056489208,36.24,True
443,SUTHA,4.519999980926514,266600.0,4.641851008750011,4.861845712364012,4.987569288469657,4.421508556081902,3.9513672280891265,34.32,True
446,SVOA,2.1600000858306885,4837400.0,2.1505785086967855,2.18262947979653,2.2839260189239736,1.9228728241995772,1.5618170590318896,47.56,True
447,SWC,5.900000095367432,40400.0,5.89135659178261,5.9615061764205315,5.8140263098621965,5.739887828624044,5.092384805744784,51.36,True
448,SYMC,4.980000019073486,7000.0,5.118763550148222,5.3520083531029705,5.5854253401337175,5.699867031100897,4.966257241668981,36.08,True
449,SYNEX,25.0,746400.0,25.386896780534986,26.135297623078234,26.539978588005805,24.351677278219576,18.630193531305707,42.64,True
450,SYNTEC,1.9199999570846558,3238300.0,1.9431659529229663,1.9996727850942255,2.066490467926735,1.9313864653013275,1.623117320268823,40.06,True
454,TAKUNI,1.2200000286102295,3724400.0,1.226470290634826,1.277435231348756,1.3283703448715714,1.0576503600998017,0.6938988535868643,42.97,True
455,TAPAC,4.320000171661377,3001400.0,4.1369186837647565,4.358898280913454,4.442343979208947,3.8929207659342957,3.2626959614431157,48.58,True
458,TC,5.900000095367432,446600.0,5.8132465540545155,6.053459537854873,6.539262373111233,5.660501247133571,5.000381541579266,42.72,True
459,TCAP,33.25,2220100.0,33.13651422233895,33.894241353319515,34.121168857032394,35.08489467431685,33.062414195458956,40.61,True
461,TCCC,32.5,15000.0,32.0899836123031,33.61770484495222,35.18099853507984,31.47907770884647,28.079155509719428,42.07,True
462,TCJ,4.380000114440918,3700.0,4.4198675134068095,4.560562090338509,4.67723348647727,4.458202540979705,3.692836279122274,40.27,True
463,TCMC,1.7300000190734863,985100.0,1.7366416204718724,1.8725045698960532,1.9829501738902962,1.9272962065387051,1.6703719602080143,34.28,True
464,TCOAT,28.25,0.0,28.804628936120118,28.26778783512529,27.75760546192115,27.517222397850887,25.794696499065005,49.47,True
471,THANA,1.409999966621399,399100.0,1.4172403443727428,1.4184522047719847,1.4414160313482198,1.3484373471776303,1.071717571838713,48.87,True
472,THANI,4.860000133514404,19014600.0,4.946205754359737,4.98460453460319,4.442429175738932,4.370892229532893,4.052543807669643,51.31,True
473,THCOM,10.899999618530273,2741000.0,10.943200579214862,11.300325422760311,11.257501177695882,10.185016680339334,8.156572763133324,44.11,True
479,TIP,28.25,1497800.0,29.15126195303828,31.01772708725105,33.025417753016114,30.13303540825922,27.485325307857302,27.79,True
480,TIPCO,9.0,375700.0,9.00609923105205,9.163920625700978,9.325376835114904,9.931049768564282,7.847070426705334,43.44,True
481,TISCO,88.0,1899800.0,88.58870913282965,90.17009619934541,89.04687008728045,93.43762245819711,84.44657814068196,41.98,True
482,TK,9.149999618530273,49400.0,9.078030793509859,9.28774793212083,9.743765386877845,9.605105256459424,8.380798356029118,41.3,True
484,TKS,9.550000190734863,1772100.0,9.689750163211457,10.101009972128635,10.231514567383906,9.353488924718704,7.280673293109908,40.09,True
487,TMC,1.0099999904632568,71600.0,1.0117539056465623,1.0236682411696603,1.0424587665742102,0.964444055218044,0.7932999375714133,48.25,True
490,TMILL,3.559999942779541,345800.0,3.5833908515917368,3.628689002661138,3.7119304968662568,3.50567888891913,3.304196266176842,43.98,True
492,TMW,34.0,36400.0,34.611828739991566,36.11691822259512,37.299414646509064,35.723581335327104,33.86972428437675,27.94,True
495,TNITY,6.949999809265137,148900.0,6.94402692985488,7.141915904354874,7.209025537808075,6.326046677787584,4.789071854905426,45.63,True
503,TPA,6.800000190734863,15600.0,6.831002362158466,6.874148475895582,6.786003528947186,6.687871654127212,5.852006131444835,46.9,True
504,TPAC,19.299999237060547,116200.0,19.13034405275953,19.311994484512418,17.33172107330832,14.452307046718577,13.596824706322435,56.88,True
507,TPIPL,1.7100000381469727,7089400.0,1.7356733562418292,1.7628833920664353,1.9254277743690158,1.8388157048058988,1.654649054308666,38.24,True
509,TPP,18.100000381469727,11900.0,18.468374785482183,19.114078629333626,23.46873724551439,18.69020247693795,15.215122294513295,37.02,True
510,TR,31.5,0.0,31.499999999999996,31.90540504278578,31.850929343356714,30.611695922388755,27.68472939302365,47.84,True
511,TRC,0.11999999731779099,2815800.0,0.12310021676999519,0.13245909012921475,0.14269183961642315,0.12357383744283529,0.11010013331371536,39.34,True
515,TRUBB,2.759999990463257,2866000.0,2.767082758975308,2.787223423895892,2.9111481112948234,2.632154265936818,2.1296053939898427,45.5,True
517,TSC,11.300000190734863,5000.0,11.53478282333724,11.556779749532025,12.0161267471861,10.962852499976272,10.515022988472232,41.98,True
518,TSE,2.940000057220459,19685200.0,3.088738588927359,3.158113424332643,2.9812679970174094,2.739993275678955,2.658825627187979,37.43,True
519,TSI,0.30000001192092896,512100.0,0.3073950573500589,0.3225795949443806,0.3401427384070739,0.3118266206696142,0.2920215069829564,35.02,True
520,TSR,3.9800000190734863,1283800.0,4.012609995555946,4.237591737602937,4.511653065111443,4.0843734304240815,3.8372045451768466,38.95,True
521,TSTE,7.0,600.0,7.085924571583169,7.047065197555625,7.01533375964254,6.926855006317226,6.8342233385028,45.69,True
523,TTA,14.699999809265137,37140800.0,14.257277578764397,15.32893024687799,16.643886781948705,12.981732692844139,7.694789698142188,43.69,True
529,TVI,6.650000095367432,193900.0,6.829395754515824,7.1090940135932765,6.562134218144757,5.4217778616517025,4.396729834826973,42.69,True
531,TVT,0.7099999785423279,558700.0,0.7056602923837451,0.7162131787292614,0.7842468068598832,0.734603042514055,0.6749620402542055,45.06,True
534,TWZ,0.10000000149011612,22863500.0,0.10146444146549446,0.10770419766852046,0.11584805718762392,0.10164299442608976,0.08289130545450542,44.67,True
537,UAC,5.0,256400.0,4.974284675751958,5.002960837818149,5.036598916085471,4.939551793396104,4.324597043511228,49.18,True
538,UBIS,6.900000095367432,220400.0,6.973093778874776,7.1118568760432215,6.772243810166942,6.292293873432805,5.720107691587154,43.82,True
541,UMI,1.350000023841858,3593500.0,1.3591349165853472,1.4695268113368996,1.4644128103477925,1.2095965747522288,0.9359522094770949,43.35,True
542,UMS,1.190000057220459,95000.0,1.170116728080303,1.2002141834893822,1.11441502248343,0.8636094644676574,0.5670480006487029,51.27,True
543,UNIQ,6.400000095367432,780400.0,6.539974444153112,7.170498050543438,7.289181361408364,6.024113772655703,5.20813085284697,33.73,True
544,UOBKH,5.449999809265137,33500.0,5.413024758431279,5.569775637801527,6.025855475299882,5.499954212579,4.166839418795879,42.51,True
545,UP,22.799999237060547,5100.0,22.72135356151017,23.86107708743246,19.886392469127866,16.841076219707684,15.90445041760121,52.25,True
547,UPF,66.5,1400.0,66.40302764695879,66.72800249058928,67.22125910196256,69.89277563044651,64.44295280692268,45.66,True
548,UPOIC,5.599999904632568,2600.0,5.660389141369316,5.762342837743797,5.941920162007597,5.308542337600078,4.438029016590315,43.71,True
550,UT,17.299999237060547,0.0,17.13455943960504,17.383736851487736,17.11009474873743,16.278906632078876,15.604711434328344,51.07,True
551,UTP,20.0,386800.0,20.00289477679352,20.637244052697223,21.584332612675126,19.925240136622907,16.60650212708988,39.63,True
552,UV,3.799999952316284,755800.0,3.812400820885725,3.9489596523334365,3.922722225578007,3.8934135871880766,3.2594600623954917,41.8,True
555,VARO,4.440000057220459,2600.0,4.448061219694643,4.474035977011457,4.845318493021538,4.192266775669507,3.9113396727125402,46.05,True
557,VIBHA,2.380000114440918,25036100.0,2.4176807208349334,2.3992296563117104,2.2201151655265363,2.0352365081161383,1.7447558772329643,51.86,True
561,VPO,1.2400000095367432,3471300.0,1.2386592882678866,1.3188623669591961,1.2796867094703273,0.9444206349389571,0.6666460994935702,48.16,True
564,WHA,3.0799999237060547,31339900.0,3.095869399438825,3.166465870197902,3.1782293667467933,3.2872075725718104,3.055673972804497,42.66,True
565,WICE,10.0,34333900.0,9.965851204478193,10.04588445675617,9.061190060549812,7.357807975019649,6.129782309569217,51.99,True
569,WORK,20.0,2130100.0,20.34341891166039,21.254592951399214,22.77800899783938,19.65458964425419,15.882077965781804,36.33,True
570,XO,21.399999618530273,5429400.0,20.739726160488388,22.96363250609463,21.13179265030654,16.317455790203358,12.845729479451776,46.48,True
572,YUASA,17.399999618530273,11000.0,17.467148543871374,17.808062780581672,18.29680731110995,17.75611618420306,16.132984221415118,41.04,True
