,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
101,A,4.980000019073486,1900.0,4.976239265576271,4.977642887134555,4.977489899369223,4.994531483669855,51.86,True
108,CGD,0.49000000953674316,47027400.0,0.4933448251696366,0.49641988510591195,0.5364811882752547,0.6478010997882353,38.21,True
116,LPN,4.900000095367432,3970400.0,4.808229607621918,4.84726594021172,4.911522382780175,4.826599758368879,51.36,True
117,MJD,1.7999999523162842,1322900.0,1.8039773485623058,1.8448400946243608,1.8955432835173542,1.7615159108473424,40.95,True
118,MK,3.059999942779541,119100.0,3.053799508494821,3.069849909200849,3.087370340480821,3.0876311127460014,44.32,True
121,NUSA,0.4000000059604645,8915600.0,0.39448532084493365,0.3984343041302445,0.39318946586107206,0.3428119387401097,51.37,True
122,NVD,2.4800000190734863,94500.0,2.486200453358207,2.5022784720506497,2.4963581199312523,2.330536911629817,47.36,True
123,PACE,0.029999999329447746,0.0,0.029999999329447746,0.02999999932944775,0.02999999932944774,0.02999999932944774,,True
127,PRECHA,1.0499999523162842,6573900.0,0.9822191038914128,1.039543290588858,1.1053075662302925,0.9769203089006915,48.83,True
135,SENA,3.819999933242798,1232000.0,3.724957962896141,3.7481190041357046,3.885559092109464,3.716213432167966,50.89,True
142,BKD,2.2200000286102295,94800.0,2.2118995690177563,2.2269999373426312,2.228160322519089,2.038835970044378,48.52,True
146,NWR,0.9900000095367432,52691200.0,0.9440615745737346,0.9695290755084884,1.0070341982585294,0.740323074726949,50.87,True
150,SQ,2.299999952316284,2784700.0,2.2531899989540003,2.3869941307594984,2.4572582280025834,2.097854312126212,44.23,True
153,TEAMG,2.2799999713897705,1243400.0,2.2321611655666684,2.243211387415797,2.26750858150567,2.192819981202558,53.78,True
154,TPOLY,1.9600000381469727,1754900.0,1.8416818838773477,1.8524554526571428,1.966669115467652,2.29589110929447,56.33,True
161,ACE,4.179999828338623,108299100.0,4.147001571872466,4.164397074409078,3.978229676485414,3.615988515171197,58.97,True
162,AGE,3.0,29305000.0,2.7683157511111194,3.0720342427292935,3.1931999092172565,2.2753130188054276,48.46,True
165,ETC,2.700000047683716,13524600.0,2.676873223382522,2.8241444039047177,2.931915135997256,2.4713984472481205,39.26,True
169,PRIME,1.9299999475479126,4583300.0,1.8910742540533136,1.9082686919102874,1.9528971185602861,2.1085715022942164,48.2,True
173,SCN,2.619999885559082,3267500.0,2.593691260358712,2.602541984910504,2.690709983164707,2.1318262737362708,48.37,True
175,SOLAR,2.180000066757202,6841400.0,2.164923169634789,2.2637227789177854,1.872898257389775,1.4435838502207945,54.89,True
178,TAE,2.359999895095825,1353200.0,2.378736692114838,2.4071733226209577,2.485320259834052,2.41094289299269,41.37,True
179,TCC,0.44999998807907104,12446500.0,0.42032129159311915,0.427969864418554,0.4432012312541119,0.3145040022501103,56.11,True
180,TPIPP,4.28000020980835,8830600.0,4.225432122977591,4.33137522089338,4.337310571716986,4.377206751649121,43.65,True
183,B52,0.6000000238418579,2213000.0,0.6038789142643048,0.6098051831467936,0.6132293641316442,0.4100574583116173,44.93,True
188,FN,2.1600000858306885,1390000.0,2.101621008147537,2.1380969618750543,2.3813392834809317,1.5395581794827113,45.44,True
194,CHG,3.799999952316284,123091500.0,3.81172588246789,3.966279126961955,4.07352464668811,2.942147297790736,41.52,True
195,CMR,3.7200000286102295,3944100.0,3.540910956940462,3.6270158740225527,3.4189380730419807,2.126015889622076,62.79,True
196,PRINC,4.5,835700.0,4.384321418553346,4.42617595768187,4.602202578802456,4.000795932134321,51.91,True
197,VIBHA,2.240000009536743,23427200.0,2.2317530317107828,2.2785279364600153,2.383747725806573,1.8363872628120512,43.73,True
198,WPH,2.119999885559082,201000.0,2.1299611920877437,2.156884248048648,2.1965544880819836,1.883268277606173,46.27,True
199,AQUA,0.38999998569488525,16356000.0,0.3914644289435427,0.3922507056917782,0.40471114158776705,0.42420984510968135,42.8,True
200,GPI,1.8899999856948853,421100.0,1.8703501818207617,1.9319452560987542,2.067871051617192,1.6231856923942112,44.99,True
202,MATCH,1.649999976158142,10800.0,1.654809230675321,1.6751331863537289,1.5965265911959128,1.6020614241641684,51.6,True
209,WAVE,0.75,2649600.0,0.7225644236030142,0.7264188571530517,0.769345904770211,0.7004223336472335,49.9,True
213,GRAND,0.5199999809265137,3679700.0,0.5224144324646752,0.5269651454677089,0.5302690871006068,0.5690038994938775,44.11,True
216,ASIMAR,2.700000047683716,983400.0,2.662319406374723,2.710090562501687,2.797035960054675,2.0646511614292624,48.13,True
219,JUTHA,1.4299999475479126,539300.0,1.3625673770395705,1.438535182649156,1.2095244110438608,0.9521944971391489,59.44,True
221,NYT,4.300000190734863,15237100.0,4.248608564733548,4.665686070169471,4.659752694564714,3.8826848682282287,41.17,True
222,PORT,2.759999990463257,374800.0,2.73852026833921,2.7508296418320217,2.8335930583078377,2.9334009418946363,46.43,True
224,CCET,2.700000047683716,4780000.0,2.6413287497516706,2.7816583498393426,3.1223323013423987,2.4833560740241762,40.31,True
226,ALT,2.7200000286102295,5518400.0,2.6852482650698075,2.696417711761128,2.745443596411126,3.1910676084856924,50.25,True
228,INET,4.239999771118164,4015700.0,4.165020464366047,4.285520579615463,4.364161623277915,3.9128321594597226,48.51,True
231,SVOA,1.9500000476837158,18368000.0,1.8889619458385583,1.9997829629395996,2.0950737558198327,1.6327260156830259,46.39,True
