,Stock,Price,Volume,5EMA,15EMA,35EMA,200EMA,RSI,compare
318,PICO,3.4000000953674316,3200.0,3.380909521617197,3.3531117349669137,3.224548604337475,3.417569469634072,59.66,True
319,PIMO,3.7799999713897705,5170100.0,3.8297276987052937,3.7328162835420797,3.7231421776139757,3.077735177295904,51.48,True
320,PJW,4.760000228881836,7847100.0,4.60470690863975,4.473422792677898,4.731400590152507,2.8606043007179713,53.26,True
321,PK,2.740000009536743,9336800.0,2.9056153814595542,2.7155664774599733,2.5782377949622286,1.9177290291233349,50.79,True
322,PL,2.619999885559082,50300.0,2.6100386977771453,2.5648977875334467,2.627183777747022,2.3490814936335416,52.91,True
323,PLANB,6.5,51348000.0,6.1433162191258495,5.798381797461675,5.648514900013544,6.349155543953015,74.54,True
324,PLAT,3.119999885559082,1648000.0,3.079496771378637,2.8810337413386296,2.8759192873578145,2.7683203504968996,64.0,True
325,PLE,0.8799999952316284,2488000.0,0.876610301790248,0.8245308995861486,0.8300294191192619,0.7830520450612319,58.97,True
326,PM,10.300000190734863,3326800.0,10.614074173354087,10.311889060362354,12.95468776126488,9.36642905073439,37.96,True
327,PMTA,11.5,10400.0,11.538789089184554,11.447030630241477,11.41480857891413,10.260712183071936,51.55,True
330,PPM,2.059999942779541,1546800.0,1.9270823432155861,1.7786399759818592,1.7950443001678813,1.2192073310946117,71.47,True
331,PPP,2.0399999618530273,11100.0,2.055858202290394,2.0148162850379476,2.0618542661482224,2.061317790799841,48.54,True
332,PPS,0.5699999928474426,5890000.0,0.5659497630512061,0.5375947918934607,0.5686388413730453,0.48812385998616364,52.52,True
334,PREB,8.600000381469727,237700.0,8.296284942278206,8.064379645611274,8.115899037788614,7.875993904290845,72.71,True
335,PRECHA,1.0399999618530273,230700.0,1.0540846609638033,0.9991245066253067,1.0909177865844246,0.9749538380544843,47.16,True
337,PRIN,2.259999990463257,333500.0,2.2987094842330675,2.2641207787435382,2.1623378273274514,2.000450938608486,53.35,True
338,PRINC,4.400000095367432,346300.0,4.458868238551577,4.373482148419441,4.592058085584056,4.001158274996861,45.44,True
339,PSH,13.0,838300.0,13.030749846230295,12.90883908595506,12.812870585058679,12.60088662647647,51.2,True
341,PSTC,2.640000104904175,114191700.0,2.5197278667868104,2.414425062195054,2.4325138524360534,1.9154550320727082,62.25,True
343,PTG,18.0,15465000.0,18.330431507873044,17.291415822835496,16.787854469638056,18.464862123401733,57.53,True
344,PTL,25.5,1775400.0,25.38834570200418,25.1041768234465,25.330407966806913,24.21878683507553,51.2,True
345,PTT,38.0,53803000.0,37.80725604174772,36.08971527226223,36.089085148949735,39.33549677178515,61.0,True
346,PTTEP,110.0,3780200.0,109.5855644259868,105.38420626003382,107.52508798724651,106.7249661372735,54.43,True
347,PTTGC,63.5,16759500.0,63.01915289118344,60.41178220556409,58.50979300553145,59.613116954936,62.89,True
348,PYLON,4.480000019073486,1413100.0,4.361824994222815,4.22841149430684,4.248650293631533,4.103649181552911,66.35,True
349,Q-CON,5.300000190734863,98900.0,5.226049383819983,5.107866183177305,5.2163840149980745,5.108363554706091,58.27,True
350,QH,2.200000047683716,37322200.0,2.2225479193868694,2.199024560003379,2.210067205452545,2.3224162903998162,45.61,True
352,QTC,6.349999904632568,7256900.0,6.264540021473946,5.93833063793564,5.629948314523046,4.716464703950397,56.41,True
353,RAM,148.5,19200.0,147.7641577111703,146.90490769929,142.18097587382942,141.36719888014815,58.54,True
354,RATCH,46.75,5633000.0,46.56084019953017,45.01263642879417,44.37377922498871,50.863085950105585,62.02,True
357,RICHY,1.190000057220459,6623200.0,1.1452137586254612,1.1038566193154484,1.0801675882010875,0.8722460000296494,67.76,True
359,RML,0.9300000071525574,2499400.0,0.9313463091116122,0.8963695935785831,0.9196637442511056,0.7180735103047562,53.53,True
360,ROCK,15.800000190734863,0.0,15.559344618087867,14.703943418445983,12.77650494166274,10.011782357151551,75.63,True
361,ROH,29.75,100.0,30.35901483143221,30.29710612248441,30.688473563477874,34.17990311561218,44.36,True
362,ROJNA,6.650000095367432,2443300.0,6.624281943414019,6.406259646821782,6.699351265941477,5.260842241315049,51.51,True
363,RP,2.180000066757202,70500.0,2.170528075956332,2.0895382991020397,2.1685204170019374,1.6697637471456708,53.78,True
364,RPC,1.9199999570846558,1159550600.0,1.4873904725711833,1.063379427786309,0.9542645488588201,0.7078205738983132,92.72,True
365,RS,19.600000381469727,5658800.0,19.48602733777304,18.58886363568788,19.410945209423343,21.640354326155922,52.75,True
366,RWI,2.4000000953674316,34923200.0,2.316233944082835,2.1284389972262487,2.2301083877422814,1.494626648260447,60.56,True
367,S,2.0799999237060547,3069600.0,2.0798430952252285,1.9530045392158555,1.956732147573473,1.7796302510953854,58.23,True
368,S11,7.050000190734863,140000.0,6.9973975389689675,6.768937655351482,6.844672345252208,7.104209384090787,61.15,True
369,SABINA,19.799999237060547,545300.0,19.680403342033383,19.446903514908477,19.452746932000707,20.55617312803519,56.69,True
370,SALEE,1.1200000047683716,1170700.0,1.1398888264428302,1.080287112544921,1.1628355854125596,0.9090968232318468,48.83,True
371,SAM,1.2899999618530273,12227900.0,1.2933334759827075,1.2168075251758381,1.2188950838768082,0.7460586395834181,55.54,True
372,SAMART,7.300000190734863,913500.0,7.225825097174332,6.988092362358369,7.539902885621413,6.965130078368983,49.08,True
