,Name,Price,Volume,Avg
71,BTW,1.2000000476837158,208100,433420.0
72,BWG,0.800000011920929,73056700,147071960.0
73,CAZ,2.799999952316284,2148700,2207520.0
74,CBG,131.5,4494100,3688400.0
75,CCP,0.6499999761581421,6826800,21795760.0
76,CFRESH,2.2200000286102295,7200000,3137240.0
77,CHARAN,32.0,700,6780.0
78,CHEWA,1.090000033378601,53637800,23991600.0
79,CHG,3.5399999618530273,52001600,108786540.0
80,CHO,1.0099999904632568,10296200,6705860.0
81,CHOW,4.0,105000,97400.0
82,CIG,0.7099999785423279,4213700,2489480.0
83,CIMBT,0.8799999952316284,3071600,11507500.0
84,CITY,2.4600000381469727,323200,335560.0
85,CKP,5.849999904632568,35480400,27225020.0
86,CM,2.9000000953674316,104600,158700.0
87,CMAN,2.759999990463257,265000,656560.0
88,CMO,1.409999966621399,787100,5008720.0
89,COM7,67.25,8027100,7518640.0
90,CPALL,62.75,16761000,20292800.0
91,CPF,27.25,48430800,36782440.0
92,CPH,4.099999904632568,15700,16980.0
93,CPI,3.0999999046325684,849800,1057220.0
94,CPL,2.0999999046325684,1087600,2062120.0
95,CPNCG,11.199999809265137,561500,737400.0
96,CPT,0.9599999785423279,13634500,2948840.0
97,CPTGF,9.149999618530273,105000,405420.0
98,CSC,52.5,5600,8260.0
99,CSR,61.25,0,40.0
100,CSS,2.240000009536743,79051300,5752780.0
101,CTARAF,5.050000190734863,88500,58020.0
102,CTW,8.0,246900,181060.0
103,D,4.28000020980835,241900,599160.0
104,DCC,3.0199999809265137,24109600,22569560.0
105,DHOUSE,1.2699999809265137,2512000,2509180.0
106,DIF,12.699999809265137,12009900,14112220.0
107,DOD,13.5,2037400,4008260.0
108,DOHOME,25.75,6704000,4469420.0
109,DTAC,32.25,12892300,12857200.0
110,EA,64.0,16653200,20779520.0
111,EASTW,10.199999809265137,1975100,2034400.0
112,ECL,2.1600000858306885,63266500,19599880.0
113,EGATIF,12.199999809265137,210500,666160.0
114,EGCO,185.0,2243700,2745820.0
115,EKH,6.75,3791000,8770060.0
116,ERWPF,4.440000057220459,14700,47400.0
117,ESSO,8.449999809265137,6116300,15244480.0
118,ESTAR,0.6499999761581421,18927300,12738280.0
119,ETC,3.2799999713897705,58844900,34923000.0
120,ETE,2.619999885559082,4146600,2246260.0
121,EVER,0.41999998688697815,35478000,56911640.0
122,FLOYD,2.0199999809265137,1395600,2594240.0
123,FMT,29.5,4500,21860.0
124,FN,2.4200000762939453,964400,2792260.0
125,FNS,4.639999866485596,2526000,3546100.0
126,FPT,12.899999618530273,129400,90460.0
127,FTE,2.0399999618530273,1027200,1960920.0
128,FTREIT,13.300000190734863,676900,957260.0
129,FUTUREPF,15.300000190734863,161300,347520.0
130,FVC,1.0099999904632568,46242900,9746580.0
131,GAHREIT,8.149999618530273,0,4260.0
132,GC,11.0,164200,660240.0
133,GFPT,11.5,6536800,4059160.0
134,GGC,10.5,282700,931640.0
135,GJS,0.3799999952316284,72154600,103074680.0
136,GLAND,2.180000066757202,133400,135880.0
137,GLOBAL,21.5,8157500,8335120.0
138,GOLDPF,6.699999809265137,15200,17200.0
139,GPI,1.899999976158142,1225100,1018880.0
140,GRAND,0.5699999928474426,10897000,10821860.0
141,GSC,1.659999966621399,316900,350540.0
142,GTB,0.8500000238418579,393900,437820.0
143,GULF,34.0,7285600,9970000.0
144,GVREIT,10.5,564100,832020.0
145,HARN,2.5999999046325684,671000,590100.0
146,HMPRO,14.600000381469727,12670700,27106800.0
147,HPF,4.619999885559082,363000,153360.0
148,HPT,1.0,1707000,1438600.0
149,HREIT,8.600000381469727,631900,355440.0
150,HTC,38.25,153600,212040.0
151,HUMAN,9.699999809265137,2466300,1172020.0
152,ICC,32.0,900,3000.0
153,ICHI,12.399999618530273,4075100,6652720.0
154,ICN,3.9800000190734863,2342800,6491320.0
155,IFS,2.740000009536743,1707200,500500.0
156,IHL,4.440000057220459,3373000,5958800.0
157,IIG,26.0,543900,195520.0
158,ILM,16.700000762939453,1229200,902860.0
159,IMH,6.199999809265137,1978300,3736880.0
160,IMPACT,19.5,283900,852240.0
161,IND,2.0,2919600,3154460.0
162,INOX,1.1200000047683716,7983800,13519960.0
163,INSURE,33.0,0,80.0
164,INTUCH,65.25,16997800,5830880.0
165,IP,21.299999237060547,1782800,958560.0
166,IRC,18.799999237060547,53000,36740.0
167,IRCP,1.600000023841858,3544200,10585820.0
168,IRPC,4.039999961853027,196755600,181233500.0
169,J,3.2200000286102295,12164900,5936300.0
170,JASIF,9.850000381469727,16410900,10113780.0
171,JCT,79.0,0,1160.0
172,JKN,10.399999618530273,3328200,8151580.0
173,JMT,40.5,5549700,5269180.0
174,JR,8.149999618530273,2650200,6051620.0
175,JUBILE,24.799999237060547,200600,197680.0
176,KAMART,4.199999809265137,2227400,3190100.0
177,KASET,1.7300000190734863,387400,1306740.0
178,KBANK,130.0,19016800,44569840.0
179,KBS,4.71999979019165,949500,990100.0
180,KCAR,8.699999809265137,76100,107600.0
181,KDH,83.0,200,1000.0
182,KIAT,0.6700000166893005,16509500,46563680.0
183,KKC,1.2000000476837158,1348100,2032020.0
184,KKP,58.0,3001700,4075360.0
185,KPNPF,6.949999809265137,2400,6180.0
186,KTB,11.300000190734863,28228000,19427760.0
187,KTIS,4.239999771118164,153200,207240.0
188,KUMWEL,1.9600000381469727,4386500,1455200.0
189,KUN,2.940000057220459,3020200,5839880.0
190,KYE,448.0,18400,5180.0
191,LALIN,10.0,610400,693260.0
192,LEE,2.8399999141693115,1281000,1078040.0
193,LH,8.449999809265137,37186300,44934740.0
194,LHK,3.619999885559082,900200,1632280.0
195,LHPF,5.75,361600,92200.0
196,LHSC,11.100000381469727,30500,120900.0
197,LIT,3.940000057220459,1292700,585800.0
198,LPH,5.25,191800,791540.0
199,LRH,33.75,13100,7820.0
200,LST,5.349999904632568,652000,248620.0
201,LUXF,6.550000190734863,20000,13660.0
202,M-CHAI,184.0,1400,1360.0
203,MAKRO,37.5,1112100,1716700.0
204,MALEE,7.0,1050700,591860.0
205,MANRIN,23.899999618530273,100,2420.0
206,MATCH,1.7400000095367432,12600,98580.0
207,MBAX,6.349999904632568,776400,1372840.0
208,MBKET,14.0,199900,612800.0
209,MC,9.699999809265137,3227600,2058060.0
210,MCS,14.5,2726500,6838840.0
211,MEGA,36.0,3273100,3021500.0
212,META,0.8100000023841858,18448900,39408960.0
213,METCO,248.0,7100,11380.0
214,MFC,19.0,170200,289080.0
215,MFEC,6.050000190734863,613500,236280.0
216,MINT,32.75,6268400,12497480.0
217,MIPF,15.399999618530273,1100,200.0
218,MITSIB,1.3200000524520874,798500,580960.0
219,MJLF,7.349999904632568,25900,62200.0
220,MK,3.119999885559082,58300,71640.0
221,MM,1.840000033378601,468300,358880.0
222,MNIT,1.6100000143051147,18400,72000.0
223,MNIT2,4.920000076293945,1100,4580.0
224,MNRF,3.0,5200,15980.0
225,MONO,2.0399999618530273,26644200,9889880.0
226,MOONG,5.25,184400,299720.0
227,MORE,1.2400000095367432,54527100,22001380.0
228,MPIC,1.590000033378601,3100,12500.0
229,MSC,6.300000190734863,39700,302640.0
230,MTI,91.0,50200,22520.0
231,NC,9.300000190734863,100,220.0
232,NCH,1.7000000476837158,11587300,13751160.0
233,NETBAY,26.25,161700,289820.0
234,NFC,4.039999961853027,2000,11040.0
235,NKI,53.5,1400,1520.0
236,NNCL,2.740000009536743,2420500,6517620.0
237,NOBLE,7.75,5354300,7457320.0
238,NOVA,12.399999618530273,800,25060.0
239,NPK,14.300000190734863,300,260.0
240,NRF,9.899999618530273,15831400,9234760.0
241,NSI,78.0,2400,5560.0
242,NTV,39.5,16700,47340.0
243,OCC,10.600000381469727,0,1320.0
244,OCEAN,1.5800000429153442,5329300,23190440.0
245,OGC,25.5,3900,43660.0
246,OISHI,45.0,29900,45180.0
247,OR,31.25,44898200,54312080.0
248,ORI,9.350000381469727,8312300,48829700.0
249,OSP,36.5,5086300,9480820.0
250,OTO,5.5,829400,1237640.0
251,PACO,3.0199999809265137,4093300,29428040.0
252,PAP,5.099999904632568,383400,573260.0
253,PATO,11.399999618530273,77500,46340.0
254,PB,69.5,18700,2560.0
255,PCSGH,5.300000190734863,37300,106300.0
256,PDG,3.9600000381469727,141600,332400.0
257,PF,0.5299999713897705,187292700,83406480.0
258,PG,6.449999809265137,100,15900.0
259,PICO,3.240000009536743,4200,18380.0
260,PL,2.759999990463257,164400,306620.0
261,PMTA,11.199999809265137,50500,30820.0
262,POPF,11.100000381469727,204200,114100.0
263,POST,1.100000023841858,0,0.0
264,PPF,11.399999618530273,13800,13160.0
265,PPM,2.0799999237060547,626600,2700560.0
266,PPP,2.119999885559082,418300,355380.0
267,PR9,10.0,759600,2084640.0
268,PRAKIT,9.5,16200,7340.0
269,PREB,8.75,127100,212660.0
270,PRECHA,1.3300000429153442,232700,3931580.0
271,PRG,11.5,8500,6260.0
272,PRIME,2.359999895095825,6297300,7609880.0
273,PRIN,2.2799999713897705,137200,533720.0
274,PRINC,4.559999942779541,2018700,5143940.0
275,PRM,7.550000190734863,17938100,20442660.0
276,PROS,3.319999933242798,8705200,8254000.0
277,PROSPECT,9.399999618530273,128300,59720.0
278,PT,6.0,694100,285540.0
279,PTG,19.399999618530273,12393600,11913480.0
280,PTL,27.5,712500,2399620.0
281,PTT,41.5,26194000,43803300.0
282,PTTEP,120.0,3302400,6653580.0
283,PTTGC,60.5,21505100,24033480.0
284,PYLON,4.760000228881836,968900,1678220.0
285,Q-CON,5.400000095367432,428100,275440.0
286,QH,2.380000114440918,24145500,29981580.0
287,QHOP,2.2799999713897705,5600,9680.0
288,QHPF,9.550000190734863,537600,1464640.0
289,QLT,4.460000038146973,99700,66940.0
290,QTC,5.400000095367432,265300,354540.0
291,RAM,138.5,22500,37080.0
292,RATCH,53.0,5886300,7682340.0
293,RCI,3.880000114440918,337800,298740.0
294,RJH,29.75,236400,866380.0
295,ROH,32.5,2600,340.0
296,RPH,5.150000095367432,675500,353380.0
297,RS,23.700000762939453,5972000,12392560.0
298,RT,2.4600000381469727,9828900,7794260.0
299,RWI,1.6699999570846558,2359100,3301280.0
300,S11,7.349999904632568,1888700,1389760.0
301,SA,6.699999809265137,798200,3253120.0
302,SABINA,20.5,210300,335600.0
303,SAK,11.300000190734863,14950600,6748080.0
304,SAMCO,1.8799999952316284,2289400,9293540.0
305,SAMTEL,7.25,677500,608560.0
306,SAT,20.399999618530273,2432200,1369620.0
307,SAUCE,29.5,13000,5440.0
308,SAWAD,75.75,9681300,8654100.0
309,SBPF,2.259999990463257,227200,30120.0
310,SCB,105.5,5324700,12077360.0
311,SCC,426.0,1334800,2659560.0
312,SCCC,179.5,103500,234020.0
313,SCG,4.099999904632568,54500,99260.0
314,SCGP,56.0,8327000,10979780.0
315,SCI,2.119999885559082,5005900,5424160.0
316,SCM,4.940000057220459,1223300,3656520.0
317,SCP,6.400000095367432,388400,448400.0
318,SE,1.340000033378601,1350800,3324640.0
319,SEAFCO,5.050000190734863,3993500,8285860.0
320,SEAOIL,3.140000104904175,62935300,1875640.0
321,SENA,4.340000152587891,1419200,2218060.0
322,SFLEX,5.75,2372200,5346660.0
323,SFP,100.5,500,280.0
324,SGF,1.2799999713897705,36889500,36422820.0
325,SHREIT,2.9200000762939453,11600,60280.0
326,SIAM,2.0199999809265137,862800,2203040.0
327,SICT,4.480000019073486,1039900,1386160.0
328,SIRIP,8.100000381469727,0,2340.0
329,SIS,32.0,1997700,2092420.0
330,SISB,9.75,2245600,983540.0
331,SKE,1.0800000429153442,10537100,22470180.0
332,SKY,11.399999618530273,950000,1402140.0
333,SMART,0.9399999976158142,3012300,2590680.0
334,SMIT,4.539999961853027,88900,191500.0
335,SMK,37.5,24700,12480.0
336,SMPC,11.100000381469727,481600,2801160.0
337,SNC,14.5,741000,688140.0
338,SNP,13.5,1116200,152000.0
339,SORKON,4.699999809265137,643200,733620.0
340,SPALI,20.799999237060547,3719900,6478680.0
341,SPC,60.0,23400,8980.0
342,SPCG,18.799999237060547,6662700,1978300.0
343,SPG,17.200000762939453,400,1360.0
344,SPI,61.0,1100,2460.0
345,SPRC,10.300000190734863,5688400,13778620.0
346,SPRIME,7.300000190734863,325100,137980.0
347,SQ,2.819999933242798,11374600,6417680.0
348,SSC,33.5,3100,2460.0
349,SSF,8.550000190734863,26500,26440.0
350,SSPF,8.550000190734863,6900,9320.0
351,SSSC,2.9000000953674316,194100,195360.0
352,SSTRT,5.800000190734863,227200,57620.0
353,STANLY,188.0,60900,151640.0
354,STARK,4.079999923706055,33115600,50831820.0
355,STC,0.8799999952316284,1605100,4018380.0
356,STEC,15.100000381469727,29800300,20278520.0
357,STI,8.100000381469727,421600,608420.0
358,STPI,4.760000228881836,9296400,8132020.0
359,SUC,37.5,93200,55000.0
360,SUSCO,3.240000009536743,1337100,1083560.0
361,SUTHA,4.860000133514404,185700,188720.0
362,SVH,408.0,0,1100.0
363,SVI,4.960000038146973,4467200,4030020.0
364,SWC,5.75,35700,150020.0
365,SYMC,5.449999809265137,90400,24600.0
366,TACC,7.099999904632568,1664300,2457980.0
367,TAE,2.680000066757202,2117100,5254480.0
368,TAKUNI,1.3300000429153442,27250600,40631260.0
369,TASCO,20.100000381469727,15507900,9629200.0
370,TBSP,11.800000190734863,0,0.0
371,TC,6.699999809265137,1064900,546260.0
372,TCAP,35.25,6453600,4458100.0
373,TCCC,35.5,19300,15980.0
374,TEAMG,2.4600000381469727,8997000,6309880.0
375,TFFIF,8.649999618530273,1433800,6140380.0
376,TFG,4.78000020980835,3869100,7511920.0
377,TFMAMA,191.0,2100,42380.0
378,TGH,32.5,3900,1360.0
379,TGPRO,0.36000001430511475,14649500,54217380.0
380,THAI,3.319999933242798,0,0.0
381,THANA,1.4299999475479126,443800,1593440.0
382,THCOM,11.800000190734863,6513400,14166800.0
383,THE,3.059999942779541,2065900,1510680.0
384,THG,25.25,329500,665760.0
385,THIP,32.75,43500,45780.0
386,THRE,1.3799999952316284,4854800,9077560.0
387,THREL,3.5199999809265137,1918600,859720.0
388,TIF1,8.649999618530273,14800,16660.0
389,TIGER,2.9800000190734863,163900,549280.0
390,TIP,35.0,2687800,1252200.0
391,TISCO,90.75,5377500,5715660.0
392,TK,9.899999618530273,161100,178780.0
393,TKN,7.699999809265137,5263500,6396860.0
394,TKS,10.300000190734863,3293800,2988520.0
395,TLHPF,7.75,102000,49080.0
396,TMB,1.1799999475479126,292497900,249492520.0
397,TMC,1.0199999809265137,287500,747160.0
398,TMD,24.100000381469727,17300,8600.0
399,TMILL,3.799999952316284,1236300,942680.0
400,TMT,11.199999809265137,1742300,2504740.0
401,TMW,37.5,22200,20420.0
402,TNH,31.0,19300,22860.0
403,TNP,5.900000095367432,1784600,3569480.0
404,TNPC,1.809999942779541,59900,359160.0
405,TNPF,1.9900000095367432,21100,20140.0
406,TNR,13.199999809265137,200400,102000.0
407,TOA,35.0,2371300,2692220.0
408,TOP,57.25,5271300,11638780.0
409,TPA,6.900000095367432,74900,40460.0
410,TPCORP,13.600000381469727,100,4520.0
411,TPIPL,1.9700000286102295,7144100,12237140.0
412,TPIPP,4.539999961853027,6611200,11293360.0
413,TPRIME,9.899999618530273,333000,98120.0
414,TPS,2.299999952316284,2467500,1984900.0
415,TQM,119.5,1122900,1388800.0
416,TQR,18.899999618530273,489000,619280.0
417,TR,32.0,14000,17420.0
418,TRITN,0.30000001192092896,157953100,81406100.0
419,TRT,2.240000009536743,524900,902840.0
420,TRUBB,2.9800000190734863,8434100,32766840.0
421,TRUE,3.319999933242798,185303900,70679860.0
422,TSC,12.0,6900,8320.0
423,TSE,3.059999942779541,8064700,12951340.0
424,TSTE,7.0,142600,67240.0
425,TTCL,4.920000076293945,4945300,4726080.0
426,TTLPF,23.0,4300,9400.0
427,TTW,11.899999618530273,6347200,6122140.0
428,TU,18.5,24400900,33254680.0
429,TVD,1.1399999856948853,8121300,3560540.0
430,TVO,34.0,2918100,3496380.0
431,TVT,0.8199999928474426,2222700,3397260.0
432,TWP,3.9200000762939453,69400,94620.0
433,TYCN,3.759999990463257,73000,297200.0
434,UBIS,6.949999809265137,211000,703340.0
435,UEC,1.6799999475479126,687900,718180.0
436,UPF,68.25,2600,10780.0
437,UPOIC,6.050000190734863,27700,235520.0
438,UREKA,0.8700000047683716,43779900,15210100.0
439,UTP,21.200000762939453,1697200,1970760.0
440,UVAN,6.349999904632568,713200,551860.0
441,VGI,6.5,15949700,47329060.0
442,VIBHA,2.1600000858306885,11092700,25873980.0
443,VIH,9.25,656300,815880.0
444,VNG,7.150000095367432,1301100,854980.0
445,VNT,37.5,271200,782340.0
446,VPO,1.149999976158142,1999600,2624780.0
447,VRANDA,7.0,941900,496720.0
448,WACOAL,41.0,900,1900.0
449,WHA,3.2799999713897705,34144100,96607700.0
450,WHABT,8.899999618530273,36700,8240.0
451,WHART,13.300000190734863,674400,803300.0
452,WHAUP,4.519999980926514,4719300,8156400.0
453,WIIK,2.5799999237060547,3584400,3460240.0
454,WINNER,2.9600000381469727,412800,2270660.0
455,WORK,25.25,1091600,2464900.0
456,WP,5.099999904632568,507900,282240.0
457,WPH,2.0399999618530273,460000,198180.0
458,YGG,20.600000381469727,229500,408660.0
459,YUASA,18.100000381469727,65800,42500.0
460,ZEN,12.199999809265137,88900,252840.0
